Date,IYT,RWR,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
21OCT2013,0.0034,-0.0071,-0.0002,-0.0045,-0.0020,0.0025,0.0054,-0.0022,-0.0021,-0.0051,0.0026
22OCT2013,0.0084,0.0112,0.0145,0.0055,0.0019,0.0067,-0.0003,0.0126,0.0128,0.0094,0.0068
23OCT2013,0.0070,-0.0009,-0.0066,-0.0156,-0.0081,0.0004,-0.0048,0.0019,0.0008,-0.0019,-0.0064
24OCT2013,0.0106,-0.0008,0.0050,0.0048,0.0014,0.0075,0.0024,-0.0019,-0.0021,-0.0000,0.0100
25OCT2013,-0.0033,0.0122,0.0029,0.0060,0.0043,0.0052,0.0051,0.0024,0.0106,0.0013,0.0075
28OCT2013,0.0046,-0.0086,-0.0050,0.0008,-0.0024,-0.0014,0.0033,0.0131,-0.0020,0.0034,-0.0019
29OCT2013,0.0018,-0.0077,0.0020,0.0070,0.0029,0.0029,0.0064,0.0087,0.0014,0.0066,0.0059
30OCT2013,-0.0060,-0.0079,-0.0061,-0.0068,-0.0041,-0.0045,-0.0019,-0.0086,-0.0065,-0.0054,-0.0049
31OCT2013,-0.0050,-0.0051,-0.0016,-0.0035,-0.0106,0.0002,-0.0033,-0.0053,-0.0036,-0.0040,0.0025
01NOV2013,0.0103,0.0062,-0.0023,-0.0036,0.0026,0.0072,0.0003,0.0039,0.0072,0.0065,0.0024
04NOV2013,0.0125,0.0020,0.0040,0.0124,0.0005,0.0037,0.0039,0.0009,0.0021,0.0008,0.0035
05NOV2013,-0.0059,-0.0173,-0.0042,-0.0091,-0.0053,-0.0010,-0.0027,0.0019,-0.0072,-0.0034,0.0000
06NOV2013,-0.0069,-0.0016,0.0069,0.0030,0.0046,0.0029,0.0101,0.0108,0.0136,-0.0023,-0.0025
07NOV2013,-0.0164,-0.0137,-0.0132,-0.0154,-0.0112,-0.0106,-0.0131,-0.0146,-0.0094,-0.0089,-0.0207
08NOV2013,0.0124,-0.0119,0.0186,0.0149,0.0233,0.0135,0.0091,0.0049,-0.0018,0.0147,0.0159
11NOV2013,0.0049,0.0004,-0.0003,0.0018,0.0002,-0.0008,0.0012,-0.0032,-0.0003,0.0024,0.0016
12NOV2013,0.0075,-0.0066,-0.0032,-0.0092,-0.0093,0.0004,0.0027,0.0018,-0.0085,-0.0006,-0.0017
13NOV2013,0.0052,0.0072,0.0055,0.0087,0.0085,0.0059,0.0085,0.0084,0.0049,0.0056,0.0158
14NOV2013,0.0035,0.0085,0.0084,0.0060,0.0089,0.0038,-0.0028,0.0072,0.0088,0.0083,0.0070
15NOV2013,0.0070,0.0018,0.0064,0.0055,0.0048,0.0034,0.0022,0.0012,0.0057,0.0058,0.0034
18NOV2013,-0.0029,-0.0051,-0.0061,-0.0076,-0.0005,0.0015,-0.0038,-0.0031,-0.0011,-0.0044,-0.0079
19NOV2013,-0.0090,-0.0073,-0.0031,0.0017,0.0014,-0.0071,-0.0035,-0.0036,-0.0074,0.0011,-0.0043
20NOV2013,-0.0033,-0.0107,-0.0081,-0.0024,-0.0031,-0.0044,-0.0032,-0.0042,-0.0110,0.0030,-0.0051
21NOV2013,0.0107,0.0075,0.0082,0.0095,0.0144,0.0081,0.0085,0.0017,0.0023,0.0041,0.0103
22NOV2013,0.0044,-0.0049,0.0052,0.0054,0.0047,0.0088,-0.0020,0.0052,-0.0008,0.0134,0.0056
25NOV2013,0.0026,-0.0058,-0.0063,-0.0091,0.0014,-0.0022,0.0000,-0.0016,-0.0039,0.0040,0.0009
26NOV2013,-0.0014,-0.0040,-0.0025,-0.0025,-0.0009,0.0020,0.0035,-0.0009,-0.0099,-0.0029,0.0059
27NOV2013,0.0071,0.0099,0.0007,-0.0068,0.0028,0.0040,0.0079,0.0007,-0.0021,-0.0004,0.0038
29NOV2013,-0.0026,-0.0105,-0.0009,-0.0021,-0.0037,-0.0028,0.0041,-0.0016,-0.0005,-0.0005,0.0009
02DEC2013,0.0015,-0.0060,-0.0025,0.0007,-0.0005,-0.0042,-0.0032,-0.0053,-0.0042,0.0004,-0.0047
03DEC2013,-0.0099,-0.0008,-0.0118,0.0024,-0.0102,-0.0086,0.0023,0.0049,0.0050,-0.0087,-0.0095
04DEC2013,-0.0044,0.0049,0.0048,-0.0032,0.0024,-0.0040,0.0009,-0.0023,0.0045,-0.0035,-0.0023
05DEC2013,0.0002,0.0045,-0.0057,-0.0034,-0.0094,0.0004,-0.0032,-0.0091,-0.0081,-0.0018,0.0011
06DEC2013,0.0063,0.0089,0.0137,0.0031,0.0137,0.0153,0.0069,0.0136,0.0137,0.0130,0.0084
09DEC2013,0.0036,0.0039,0.0052,0.0014,0.0042,0.0026,0.0032,0.0035,-0.0060,0.0020,-0.0008
10DEC2013,-0.0067,-0.0018,0.0029,-0.0030,-0.0037,-0.0022,-0.0020,-0.0086,-0.0099,-0.0040,0.0006
11DEC2013,-0.0161,-0.0235,-0.0170,-0.0141,-0.0136,-0.0157,-0.0092,0.0016,-0.0082,-0.0172,-0.0092
12DEC2013,0.0016,-0.0065,-0.0021,0.0042,0.0000,0.0010,-0.0067,-0.0137,0.0013,-0.0072,-0.0031
13DEC2013,0.0038,0.0028,0.0048,-0.0033,0.0009,0.0030,-0.0032,-0.0017,-0.0016,0.0007,0.0025
16DEC2013,0.0078,0.0025,0.0041,0.0087,0.0062,0.0094,0.0099,-0.0002,0.0053,0.0019,0.0065
17DEC2013,-0.0052,0.0058,0.0066,-0.0057,-0.0066,-0.0004,-0.0003,-0.0047,-0.0019,-0.0048,-0.0026
18DEC2013,0.0116,0.0164,0.0121,0.0151,0.0232,0.0167,0.0078,0.0166,0.0133,0.0248,0.0148
19DEC2013,0.0004,-0.0145,0.0016,0.0029,-0.0014,0.0010,0.0017,-0.0019,-0.0073,-0.0022,-0.0006
20DEC2013,0.0102,0.0073,0.0031,0.0018,0.0058,0.0080,0.0078,0.0045,0.0098,0.0050,0.0041
23DEC2013,0.0046,0.0017,0.0049,0.0010,0.0049,0.0039,0.0132,-0.0009,-0.0040,0.0038,0.0044
24DEC2013,0.0036,0.0021,0.0109,0.0055,0.0018,0.0047,0.0028,0.0014,0.0040,-0.0018,0.0021
26DEC2013,0.0031,0.0014,0.0055,0.0071,0.0023,0.0070,0.0025,0.0040,-0.0045,0.0075,0.0074
27DEC2013,-0.0017,0.0003,0.0031,0.0049,-0.0005,-0.0012,-0.0008,0.0023,0.0040,-0.0009,-0.0047
30DEC2013,0.0000,0.0028,0.0007,-0.0071,-0.0018,-0.0010,-0.0020,0.0026,0.0024,0.0016,0.0045
31DEC2013,0.0061,-0.0068,0.0035,0.0097,0.0051,0.0060,0.0065,0.0007,0.0018,-0.0005,0.0039
02JAN2014,-0.0138,-0.0014,-0.0080,-0.0142,-0.0055,-0.0140,-0.0098,-0.0123,-0.0153,-0.0056,-0.0046
03JAN2014,0.0065,0.0079,-0.0024,-0.0037,0.0069,0.0027,-0.0048,-0.0019,-0.0032,0.0024,-0.0027
06JAN2014,-0.0130,0.0050,-0.0055,0.0014,0.0009,-0.0058,-0.0017,-0.0038,0.0016,-0.0042,-0.0062
07JAN2014,0.0067,0.0031,-0.0018,0.0076,0.0002,0.0062,0.0091,0.0054,0.0088,0.0105,0.0061
08JAN2014,0.0045,-0.0033,0.0059,-0.0070,0.0034,-0.0017,0.0000,-0.0075,-0.0053,0.0088,-0.0027
09JAN2014,0.0110,-0.0004,-0.0039,-0.0031,0.0036,0.0048,-0.0065,0.0052,0.0059,0.0075,-0.0002
10JAN2014,0.0126,0.0129,0.0031,0.0008,-0.0018,0.0015,0.0020,0.0014,0.0143,0.0039,0.0030
13JAN2014,-0.0138,-0.0073,-0.0136,-0.0199,-0.0150,-0.0121,-0.0108,-0.0057,-0.0102,-0.0081,-0.0200
14JAN2014,0.0133,0.0077,0.0140,0.0130,0.0083,0.0105,0.0169,0.0052,0.0013,0.0126,0.0086
15JAN2014,0.0052,0.0060,0.0061,-0.0029,0.0119,0.0071,0.0121,0.0002,-0.0018,-0.0009,0.0024
16JAN2014,-0.0070,0.0022,0.0024,0.0014,-0.0063,-0.0025,-0.0003,0.0002,0.0069,0.0025,-0.0053
17JAN2014,-0.0041,-0.0060,-0.0024,-0.0016,-0.0032,-0.0050,-0.0056,-0.0078,-0.0003,-0.0011,-0.0044
21JAN2014,0.0056,0.0083,0.0061,0.0083,0.0009,0.0010,0.0050,0.0038,0.0110,0.0058,-0.0009
22JAN2014,0.0114,0.0034,-0.0097,0.0046,0.0005,0.0031,-0.0011,0.0000,0.0010,0.0009,0.0026
23JAN2014,0.0028,-0.0041,-0.0149,-0.0114,-0.0164,-0.0119,-0.0020,-0.0088,-0.0029,-0.0070,-0.0071
24JAN2014,-0.0406,-0.0125,-0.0268,-0.0209,-0.0227,-0.0311,-0.0193,-0.0091,-0.0112,-0.0235,-0.0192
27JAN2014,-0.0095,-0.0081,-0.0041,-0.0036,-0.0062,0.0010,-0.0094,-0.0041,0.0024,-0.0081,-0.0039
28JAN2014,0.0117,0.0080,0.0057,0.0076,0.0133,0.0094,-0.0060,0.0077,0.0037,0.0134,0.0070
29JAN2014,-0.0137,-0.0044,0.0041,-0.0056,-0.0118,-0.0107,-0.0078,-0.0175,-0.0005,-0.0091,-0.0160
30JAN2014,0.0173,0.0163,0.0048,0.0032,0.0143,0.0098,0.0122,0.0015,0.0154,0.0182,0.0168
31JAN2014,-0.0027,0.0053,-0.0065,-0.0129,-0.0117,-0.0050,0.0023,-0.0049,0.0083,-0.0087,-0.0141
03FEB2014,-0.0321,-0.0149,-0.0234,-0.0179,-0.0252,-0.0278,-0.0210,-0.0216,-0.0079,-0.0197,-0.0263
04FEB2014,0.0113,0.0132,0.0088,0.0103,0.0097,0.0064,0.0038,0.0053,-0.0059,0.0098,0.0123
05FEB2014,-0.0071,-0.0016,0.0012,-0.0098,-0.0010,-0.0004,0.0009,0.0007,-0.0044,-0.0056,0.0013
06FEB2014,0.0146,0.0088,0.0150,0.0149,0.0155,0.0139,0.0111,0.0107,0.0073,0.0056,0.0211
07FEB2014,0.0075,0.0081,0.0138,0.0108,0.0124,0.0173,0.0136,0.0094,0.0054,0.0171,0.0123
10FEB2014,-0.0090,0.0107,0.0049,-0.0049,0.0009,-0.0063,0.0020,0.0039,0.0075,0.0083,-0.0006
11FEB2014,0.0121,0.0045,0.0116,0.0130,0.0103,0.0112,0.0122,0.0117,0.0094,0.0136,0.0073
12FEB2014,0.0005,-0.0007,-0.0018,-0.0024,0.0000,0.0057,0.0039,-0.0043,0.0013,0.0000,0.0009
13FEB2014,0.0036,0.0035,0.0086,0.0047,0.0037,0.0008,0.0073,0.0051,0.0109,0.0071,0.0031
14FEB2014,0.0036,0.0034,0.0081,0.0131,0.0014,0.0065,0.0019,0.0058,0.0065,0.0036,0.0060
18FEB2014,-0.0105,0.0048,0.0007,0.0045,0.0018,-0.0008,0.0006,-0.0057,0.0035,0.0093,0.0012
19FEB2014,-0.0125,0.0010,-0.0069,0.0013,-0.0138,-0.0094,-0.0033,-0.0022,-0.0057,-0.0061,-0.0081
20FEB2014,0.0154,-0.0039,0.0105,0.0066,0.0028,0.0094,0.0033,0.0043,0.0077,0.0091,0.0054
21FEB2014,0.0089,0.0020,-0.0026,-0.0079,0.0019,0.0012,-0.0039,-0.0022,0.0012,-0.0019,0.0020
24FEB2014,0.0044,0.0021,-0.0035,0.0150,0.0074,0.0076,0.0039,0.0036,-0.0025,0.0075,0.0041
25FEB2014,-0.0068,0.0035,0.0037,-0.0005,-0.0060,-0.0033,-0.0028,0.0038,-0.0012,-0.0025,0.0070
26FEB2014,-0.0016,0.0014,0.0076,-0.0063,-0.0014,0.0010,0.0008,-0.0010,-0.0032,0.0000,0.0056
27FEB2014,0.0056,-0.0028,0.0079,0.0010,0.0051,0.0058,0.0081,0.0045,-0.0025,0.0058,0.0041
28FEB2014,0.0034,0.0083,0.0034,0.0050,0.0051,0.0019,0.0011,0.0069,0.0070,0.0000,0.0041
03MAR2014,-0.0056,0.0010,-0.0023,-0.0064,-0.0078,-0.0067,-0.0107,-0.0054,-0.0099,-0.0074,-0.0094
04MAR2014,0.0222,0.0155,0.0158,0.0109,0.0204,0.0145,0.0131,0.0135,0.0072,0.0190,0.0125
05MAR2014,0.0027,-0.0013,0.0023,-0.0093,0.0105,0.0013,0.0014,-0.0033,-0.0067,-0.0025,0.0042
06MAR2014,0.0106,-0.0078,0.0038,0.0072,0.0032,0.0057,0.0014,-0.0002,-0.0050,-0.0062,0.0025
07MAR2014,0.0048,-0.0110,-0.0044,0.0019,0.0045,0.0032,-0.0030,0.0028,0.0030,-0.0025,-0.0015
10MAR2014,-0.0017,-0.0059,-0.0008,0.0016,0.0004,-0.0043,-0.0016,0.0009,-0.0025,0.0042,-0.0027
11MAR2014,-0.0031,0.0071,-0.0103,-0.0113,-0.0067,-0.0072,-0.0022,-0.0005,-0.0028,-0.0020,-0.0058
12MAR2014,0.0027,0.0024,-0.0004,0.0001,-0.0018,-0.0019,0.0017,0.0021,0.0126,-0.0002,-0.0015
13MAR2014,-0.0128,-0.0050,-0.0072,-0.0100,-0.0113,-0.0142,-0.0135,-0.0049,0.0104,-0.0136,-0.0121
14MAR2014,-0.0014,0.0027,0.0000,0.0009,-0.0064,-0.0039,-0.0061,0.0005,0.0047,-0.0054,-0.0009
17MAR2014,0.0089,0.0023,0.0081,0.0053,0.0106,0.0123,0.0118,0.0059,0.0066,0.0098,0.0067
18MAR2014,0.0051,0.0041,0.0057,0.0084,0.0050,0.0054,0.0130,0.0021,-0.0015,0.0107,0.0044
19MAR2014,-0.0049,-0.0201,-0.0088,-0.0075,-0.0005,-0.0103,-0.0041,-0.0077,-0.0158,-0.0030,-0.0066
20MAR2014,-0.0014,0.0034,0.0134,0.0039,0.0158,0.0029,0.0077,0.0035,0.0022,0.0000,0.0026
21MAR2014,-0.0033,0.0070,-0.0042,0.0027,0.0001,0.0001,-0.0050,-0.0006,0.0075,-0.0181,-0.0064
24MAR2014,-0.0008,-0.0045,-0.0078,-0.0021,-0.0004,-0.0033,-0.0008,-0.0009,0.0027,-0.0112,-0.0100
25MAR2014,0.0059,0.0097,0.0055,0.0090,-0.0009,0.0091,0.0061,0.0073,0.0042,0.0089,-0.0060
26MAR2014,-0.0158,-0.0122,-0.0144,-0.0047,-0.0103,-0.0102,-0.0121,-0.0023,-0.0042,0.0003,-0.0080
27MAR2014,-0.0029,0.0073,-0.0028,0.0081,-0.0054,-0.0014,-0.0036,-0.0007,0.0081,-0.0022,-0.0048
28MAR2014,0.0052,0.0066,0.0069,0.0125,0.0041,0.0074,0.0039,0.0026,0.0015,-0.0038,0.0075
31MAR2014,0.0170,0.0071,0.0109,0.0000,0.0104,0.0116,0.0078,0.0073,0.0110,0.0135,0.0068
01APR2014,0.0089,0.0051,0.0055,0.0060,0.0018,0.0071,0.0118,-0.0016,-0.0070,0.0062,0.0139
02APR2014,0.0067,0.0009,0.0074,0.0036,0.0022,0.0070,0.0005,0.0012,-0.0015,0.0045,0.0067
03APR2014,-0.0020,-0.0014,0.0013,0.0065,-0.0018,0.0015,-0.0049,0.0012,0.0032,-0.0022,-0.0048
04APR2014,-0.0137,0.0047,-0.0127,-0.0036,-0.0098,-0.0115,-0.0191,-0.0032,0.0053,-0.0166,-0.0166
07APR2014,-0.0139,0.0039,-0.0146,-0.0167,-0.0153,-0.0143,-0.0078,0.0009,-0.0017,-0.0100,-0.0195
08APR2014,-0.0003,0.0061,0.0039,0.0100,0.0014,0.0000,0.0090,0.0051,0.0143,-0.0082,0.0101
09APR2014,0.0162,-0.0028,0.0152,0.0046,0.0087,0.0127,0.0133,0.0044,-0.0021,0.0214,0.0108
10APR2014,-0.0217,-0.0091,-0.0200,-0.0139,-0.0231,-0.0198,-0.0231,-0.0099,-0.0038,-0.0333,-0.0249
11APR2014,-0.0088,-0.0060,-0.0120,-0.0028,-0.0121,-0.0099,-0.0112,-0.0051,-0.0010,-0.0094,-0.0138
14APR2014,0.0059,0.0052,0.0080,0.0137,0.0080,0.0057,0.0099,0.0080,0.0060,0.0056,0.0079
15APR2014,0.0091,0.0125,0.0060,0.0134,0.0093,0.0070,0.0051,0.0026,0.0138,0.0107,0.0013
16APR2014,0.0168,0.0072,0.0148,0.0120,0.0079,0.0153,0.0098,0.0097,0.0073,0.0049,0.0140
17APR2014,0.0055,-0.0045,0.0032,0.0091,0.0018,0.0078,-0.0014,0.0002,-0.0124,-0.0002,0.0013
21APR2014,0.0067,0.0036,0.0002,0.0068,-0.0009,0.0028,0.0039,0.0005,-0.0012,0.0120,0.0027
22APR2014,0.0065,0.0014,0.0036,-0.0016,0.0069,0.0006,0.0041,-0.0005,0.0014,0.0109,0.0086
23APR2014,0.0011,-0.0040,0.0002,0.0053,0.0023,0.0038,-0.0107,-0.0016,0.0005,-0.0050,-0.0047
24APR2014,-0.0043,0.0050,-0.0044,0.0003,-0.0005,-0.0019,0.0078,0.0039,0.0069,-0.0016,0.0055
25APR2014,-0.0165,-0.0036,-0.0072,-0.0060,-0.0082,-0.0098,-0.0127,0.0014,0.0115,-0.0074,-0.0170
28APR2014,0.0000,0.0089,-0.0042,0.0017,-0.0059,0.0006,0.0095,0.0114,0.0049,0.0059,-0.0025
29APR2014,0.0046,-0.0001,0.0070,0.0046,0.0097,0.0027,0.0069,-0.0043,-0.0042,0.0059,0.0046
30APR2014,0.0071,0.0037,0.0080,-0.0009,0.0014,0.0066,0.0030,0.0032,0.0016,0.0009,0.0042
01MAY2014,0.0068,0.0052,-0.0063,-0.0022,0.0018,-0.0025,0.0011,-0.0009,0.0042,0.0022,0.0039
02MAY2014,-0.0035,-0.0004,0.0038,0.0020,-0.0005,-0.0015,-0.0027,0.0000,-0.0205,-0.0086,0.0025
05MAY2014,-0.0021,0.0017,0.0055,0.0047,-0.0041,0.0021,0.0052,-0.0023,0.0089,0.0066,0.0009
06MAY2014,-0.0029,-0.0034,-0.0050,0.0015,-0.0142,-0.0076,-0.0112,-0.0063,-0.0049,-0.0088,-0.0143
07MAY2014,0.0063,0.0131,0.0078,0.0087,0.0134,0.0086,0.0006,0.0096,0.0162,0.0028,-0.0013
08MAY2014,0.0005,0.0021,-0.0040,-0.0143,0.0027,-0.0002,0.0028,0.0014,-0.0108,-0.0054,0.0028
09MAY2014,0.0022,0.0001,0.0000,-0.0010,-0.0005,0.0008,0.0011,0.0047,-0.0147,0.0061,0.0055
12MAY2014,0.0187,0.0034,0.0128,0.0070,0.0100,0.0149,0.0135,0.0009,-0.0092,0.0102,0.0125
13MAY2014,0.0046,-0.0070,0.0008,0.0037,-0.0009,0.0017,0.0005,0.0020,0.0024,0.0015,-0.0028
14MAY2014,-0.0084,0.0016,0.0002,0.0004,-0.0072,-0.0074,-0.0046,-0.0054,0.0050,0.0007,-0.0112
15MAY2014,-0.0056,-0.0017,-0.0140,-0.0114,-0.0114,-0.0088,-0.0060,-0.0088,-0.0040,-0.0101,-0.0072
16MAY2014,0.0080,0.0088,0.0036,-0.0026,0.0012,0.0013,0.0063,0.0061,0.0031,0.0035,0.0074
19MAY2014,0.0081,-0.0028,0.0042,0.0031,0.0053,0.0040,0.0065,-0.0020,-0.0154,0.0062,0.0045
20MAY2014,-0.0095,-0.0028,-0.0054,-0.0029,-0.0059,-0.0133,-0.0057,-0.0036,0.0000,-0.0063,-0.0091
21MAY2014,0.0065,-0.0058,0.0046,0.0108,0.0064,0.0099,0.0068,0.0057,0.0007,0.0084,0.0121
22MAY2014,0.0048,-0.0028,0.0023,-0.0010,0.0046,0.0019,0.0019,-0.0016,0.0082,0.0060,0.0053
23MAY2014,0.0082,0.0086,0.0085,-0.0020,0.0032,0.0064,0.0084,0.0016,-0.0024,0.0005,0.0079
27MAY2014,0.0041,0.0069,0.0000,0.0028,0.0086,0.0052,0.0086,0.0027,0.0079,0.0054,0.0052
28MAY2014,0.0072,-0.0075,0.0004,0.0017,-0.0018,0.0007,-0.0027,-0.0014,0.0059,-0.0029,-0.0011
29MAY2014,0.0044,0.0024,0.0101,0.0086,0.0023,0.0041,0.0059,0.0079,0.0028,0.0079,0.0041
30MAY2014,-0.0003,0.0048,-0.0002,-0.0007,0.0022,-0.0007,0.0011,0.0078,0.0066,0.0027,0.0009
02JUN2014,0.0056,0.0037,0.0041,-0.0013,0.0027,0.0043,-0.0016,-0.0024,-0.0002,0.0013,0.0033
03JUN2014,-0.0083,-0.0014,-0.0022,0.0035,0.0013,-0.0011,-0.0016,-0.0036,0.0037,0.0018,-0.0018
04JUN2014,0.0006,0.0019,0.0016,-0.0005,0.0027,-0.0002,0.0019,0.0036,-0.0005,0.0028,0.0049
05JUN2014,0.0077,0.0191,0.0047,0.0058,0.0094,0.0101,0.0066,0.0040,0.0084,0.0012,0.0065
06JUN2014,0.0090,-0.0054,0.0049,0.0082,0.0066,0.0100,0.0045,0.0027,-0.0035,-0.0010,0.0059
09JUN2014,0.0001,-0.0117,-0.0026,0.0015,0.0044,0.0051,0.0031,-0.0015,-0.0067,-0.0052,0.0003
10JUN2014,-0.0017,-0.0073,0.0014,-0.0017,-0.0004,-0.0023,0.0005,0.0000,-0.0023,0.0033,-0.0019
11JUN2014,-0.0073,-0.0023,-0.0056,0.0038,-0.0066,-0.0074,-0.0023,-0.0027,-0.0126,-0.0012,-0.0030
12JUN2014,-0.0196,-0.0028,-0.0085,0.0033,-0.0062,-0.0134,-0.0086,-0.0071,0.0031,-0.0050,-0.0128
13JUN2014,0.0080,0.0024,0.0039,0.0095,0.0004,0.0035,0.0058,-0.0002,0.0064,-0.0008,0.0005
16JUN2014,-0.0018,-0.0058,-0.0022,0.0060,-0.0049,-0.0011,0.0000,0.0038,0.0068,0.0020,0.0023
17JUN2014,0.0045,0.0027,0.0020,-0.0007,0.0102,0.0028,0.0024,0.0000,-0.0014,-0.0005,0.0039
18JUN2014,0.0149,0.0080,0.0108,0.0076,0.0057,0.0057,0.0052,0.0118,0.0227,0.0080,0.0076
19JUN2014,0.0009,0.0066,-0.0020,0.0071,-0.0013,0.0026,-0.0018,0.0057,0.0082,0.0033,-0.0024
20JUN2014,0.0018,0.0035,0.0061,0.0099,0.0039,0.0042,-0.0022,-0.0030,-0.0060,0.0084,-0.0037
23JUN2014,-0.0050,-0.0037,0.0014,0.0036,0.0022,-0.0058,0.0029,-0.0055,-0.0035,-0.0038,0.0012
24JUN2014,-0.0094,-0.0002,-0.0095,-0.0210,-0.0066,-0.0101,-0.0052,-0.0036,0.0030,0.0007,-0.0024
25JUN2014,0.0099,-0.0010,0.0079,0.0076,0.0009,0.0009,0.0039,-0.0016,0.0037,0.0109,0.0085
26JUN2014,-0.0013,-0.0022,-0.0002,0.0011,-0.0035,-0.0007,-0.0010,-0.0036,0.0030,0.0013,0.0008
27JUN2014,0.0030,0.0085,-0.0031,0.0000,0.0040,0.0024,0.0060,0.0017,0.0039,-0.0026,0.0024
30JUN2014,0.0026,-0.0031,0.0035,0.0008,-0.0009,-0.0042,0.0003,-0.0008,0.0080,-0.0039,-0.0004
01JUL2014,0.0079,0.0043,0.0024,0.0006,0.0062,0.0061,0.0102,0.0022,-0.0099,0.0127,0.0106
02JUL2014,-0.0036,-0.0024,0.0012,-0.0015,-0.0009,-0.0017,0.0010,0.0027,-0.0194,0.0076,0.0015
03JUL2014,0.0072,-0.0054,0.0064,0.0038,0.0079,0.0083,0.0044,0.0056,-0.0109,0.0040,0.0077
07JUL2014,-0.0105,0.0030,-0.0084,-0.0077,-0.0043,-0.0071,0.0010,0.0016,0.0047,-0.0075,-0.0062
08JUL2014,-0.0011,0.0035,-0.0026,-0.0016,-0.0087,-0.0068,-0.0090,-0.0020,0.0068,-0.0094,-0.0098
09JUL2014,0.0052,0.0013,0.0034,0.0066,0.0026,0.0017,0.0049,0.0044,-0.0028,0.0042,0.0121
10JUL2014,-0.0018,0.0041,-0.0044,-0.0096,-0.0066,-0.0059,-0.0028,-0.0015,0.0068,-0.0007,-0.0093
11JUL2014,0.0030,0.0001,0.0018,-0.0077,0.0018,0.0058,0.0052,0.0013,-0.0076,0.0021,0.0033
14JUL2014,0.0069,0.0054,-0.0006,0.0086,0.0062,0.0057,0.0072,0.0035,-0.0114,0.0032,0.0028
15JUL2014,0.0036,0.0010,-0.0020,-0.0043,0.0070,0.0006,-0.0018,-0.0088,0.0052,-0.0086,-0.0034
16JUL2014,0.0060,0.0034,0.0069,0.0152,-0.0017,0.0042,0.0092,0.0002,0.0033,-0.0033,0.0025
17JUL2014,-0.0150,-0.0053,-0.0042,-0.0161,-0.0131,-0.0156,-0.0129,-0.0062,-0.0091,-0.0110,-0.0095
18JUL2014,0.0133,0.0092,0.0062,0.0029,0.0115,0.0084,0.0121,0.0101,0.0102,0.0164,0.0093
21JUL2014,-0.0031,-0.0039,-0.0028,0.0015,-0.0026,-0.0006,-0.0013,-0.0046,-0.0009,-0.0041,-0.0046
22JUL2014,0.0108,0.0039,0.0014,0.0072,0.0031,0.0037,0.0084,-0.0018,-0.0021,0.0087,0.0042
23JUL2014,0.0026,0.0019,0.0042,0.0064,0.0022,-0.0040,0.0018,-0.0013,0.0009,0.0081,-0.0007
24JUL2014,-0.0015,0.0002,-0.0012,0.0009,0.0022,-0.0048,-0.0008,0.0027,0.0030,-0.0021,0.0022
25JUL2014,-0.0042,-0.0071,0.0018,-0.0074,-0.0056,-0.0026,-0.0013,-0.0040,-0.0079,-0.0037,-0.0111
28JUL2014,-0.0112,0.0066,0.0026,-0.0024,0.0004,-0.0050,0.0018,-0.0051,0.0139,0.0010,0.0019
29JUL2014,-0.0131,-0.0052,-0.0072,-0.0025,-0.0052,-0.0125,-0.0020,-0.0045,-0.0093,0.0008,-0.0028
30JUL2014,0.0077,-0.0011,-0.0052,-0.0059,0.0044,0.0009,0.0010,-0.0106,-0.0169,0.0040,0.0055
31JUL2014,-0.0163,-0.0159,-0.0195,-0.0216,-0.0205,-0.0202,-0.0189,-0.0171,-0.0157,-0.0206,-0.0185
01AUG2014,-0.0025,-0.0017,0.0008,-0.0081,-0.0085,-0.0010,-0.0054,0.0077,0.0039,0.0008,-0.0036
04AUG2014,0.0034,0.0059,0.0119,0.0168,0.0081,0.0035,0.0071,0.0032,-0.0054,0.0043,0.0097
05AUG2014,-0.0116,-0.0109,-0.0104,-0.0219,-0.0103,-0.0060,-0.0093,-0.0044,-0.0120,-0.0096,-0.0069
06AUG2014,-0.0060,-0.0006,0.0074,0.0029,0.0041,-0.0050,-0.0031,0.0085,-0.0128,-0.0005,-0.0021
07AUG2014,-0.0020,0.0000,-0.0088,-0.0063,-0.0045,0.0010,-0.0041,-0.0082,0.0115,-0.0129,-0.0052
08AUG2014,0.0128,0.0056,0.0105,0.0167,0.0099,0.0142,0.0065,0.0101,0.0199,0.0119,0.0155
11AUG2014,0.0079,0.0066,-0.0010,0.0001,0.0009,0.0040,0.0049,0.0071,-0.0036,-0.0005,0.0045
12AUG2014,-0.0007,-0.0014,0.0032,-0.0073,0.0022,-0.0023,-0.0005,-0.0007,-0.0007,-0.0008,-0.0026
13AUG2014,0.0069,0.0144,0.0056,0.0032,0.0045,0.0098,0.0098,0.0029,0.0046,0.0121,0.0036
14AUG2014,0.0083,-0.0011,0.0000,-0.0057,0.0062,0.0044,0.0018,0.0041,0.0087,0.0118,0.0078
15AUG2014,-0.0005,-0.0015,0.0030,0.0074,-0.0048,-0.0021,0.0000,0.0013,0.0038,0.0010,-0.0019
18AUG2014,0.0168,0.0108,0.0099,0.0027,0.0111,0.0151,0.0094,0.0058,-0.0026,0.0077,0.0092
19AUG2014,0.0012,0.0025,0.0030,0.0077,0.0018,0.0024,0.0063,0.0027,0.0127,0.0066,0.0075
